// Door [R2] = Dirt Seed + Cave Background Seed
// Writing Desk [R36] = Pencil Seed + Cutting Board Seed
3520|671|3471

// Arrow Placard [R17] = Big Old Sideways Arrow Seed + Pointy Sign Seed
3522|483|25

// Orange Shirt [R53] = Orange Wallpaper Seed + Poppy Seed
3530|561|189

// Battle Pet Cage [R79] = Iron Bars Seed + Steam Door Seed
3548|685|3287

// Battle Leash [R100] = Battle Pet Cage Seed + Gem Sign Seed
3552|3549|1429

// Steam Engine [R112] = E-Z Cook Oven Seed + Steam Tubes Seed
3558|953|3261

// Cave Column [R2] = Dark Cave Background Seed + Cave Dirt Seed
3566|3557|3565

// Stalagmite [R9] = Death Spikes Seed + Cave Dirt Seed
3568|163|3565

// Stalactite [R9] = Death Spikes Seed + Dark Cave Background Seed
3570|163|3557

// Cave Platform [R7] = Cave Column Seed + Rock Platform Seed
3572|3567|1325

// Hand Torch [R4] = Torch Seed + Cave Dirt Seed
3578|697|3565

// Climbing Wall [R32] = Climbing Vine Seed + Cave Column Seed
3586|1309|3567

// Climbing Boots [R41] = Climbing Wall Seed + Stalactite Seed
3590|3587|3571

// Steam Pipe [R63] = Copper Plumbing Seed + Steam Tubes Seed
3592|621|3261

// Neutron Pack [R107] = Flatscreen TV Seed + Military Radio Seed
3714|1755|787

// Neutron Gun [R102] = Transmatter Field Seed + Steam Collector Seed
3716|2489|3413

// Ghost Jar [R38] = Aqua Cave Crystal Seed + Amphora Seed
3720|3585|1107

// Spirit Storage Unit [R81] = Adventure Item - Key Seed + Ancient Stone Gate Seed
3724|1697|973

// Steam Funnel [R49] = Steam Tubes Seed + Big Old Sideways Arrow Seed
3752|3261|483

// Steam Funnel - Up [R58] = Steam Tubes Seed + Big Old Up Arrow Seed
3754|3261|485

// Steam Funnel - Down [R49] = Steam Tubes Seed + Big Old Down Arrow Seed
3756|3261|487

// Steam Crossover [R51] = Lattice Background Seed + Steam Tubes Seed
3766|613|3261

// Steam Crank [R90] = Fire Hydrant Seed + Steam Tubes Seed
3768|1003|3261

// Mini Blocks [R4] = Sandstone Wall Seed + Terracotta Pot Seed
3782|435|1307

// Display Shelf [R78] = Writing Desk Seed + Bookcase Seed
3794|3521|551

// One-Way Block [R23] = Big Old Sideways Arrow Seed + Starseed
3796|483|2035

// Red Hair Dye [R33] = Dark Red Block Seed + Shampoo Seed
3822|2015|3831

// Green Hair Dye [R34] = Dark Green Block Seed + Shampoo Seed
3824|2021|3831

// Blue Hair Dye [R44] = Dark Blue Block Seed + Shampoo Seed
3826|2025|3831

// Black Hair Dye [R62] = The Darkness Seed + Shampoo Seed
3828|299|3831

// Shampoo [R22] = Water Bucket Seed + Aqua Cave Crystal Seed
3830|823|3585

// Beehive [R52] = Pastel Orange Flower Block Seed + Hanging Guytrap Seed
3834|1557|1871

// Sorcerer Stone [R87] = Googly-Eyed Diamond-Encrusted Draped Filigreed Jade Block Seed + Granite Block Seed
3838|2717|667

// Telephone [R42] = Music Box Seed + Black Block Seed
3898|247|167

// Wooden Sword [R105] = Happy Flower Grass Seed + Tavern Sign Seed
3900|2515|609

// Igneous Rock [R22] = Ocean Rock Seed + Swiss Cheese Block Seed
3930|851|665

// Rock Hammer [R16] = Stalagmite Seed + Cave Platform Seed
3932|3569|3573

// Rock Chisel [R21] = Arrow Placard Seed + Teeny Blocks Seed
3934|3523|3785

// Blue Hardhat [R72] = Pastel Blue Wallpaper Seed + Beehive Seed
4128|2507|3835

// Fossil Brush [R91] = Adventure Item - Torch Seed + Rice Seed
4132|1703|3473

// Surg-E [R56] = Hospital Bed Seed + Puzzle Brick Seed
4296|1257|1803

// Chemsynth Tank [R68] = Ghost Jar Seed + Water Balloon Seed
4432|3721|3065

// Chemsynth Centrifuge [R158] = Chemsynth Tank Seed + Steam Crank Seed
4434|4433|3769

// Chemsynth Replicator [R149] = Chemsynth Tank Seed + Crowded Stadium Seed
4436|4433|2895

// Chemsynth Catalyst [R155] = Chemsynth Tank Seed + Cosmic Power - Star Burst Seed
4438|4433|3151

// Chemsynth Solvent [R90] = Chemsynth Tank Seed + Shampoo Seed
4440|4433|3831

// Chemsynth Stirrer [R155] = Chemsynth Tank Seed + Steam Revolver Seed
4442|4433|3497

// Gruesome Marker [R39] = Path Marker Seed + Mutated Seed
4446|1685|4455

// Skeletal Throne [R30] = School Desk Seed + Mutated Seed
4448|653|4455

// Infected Door [R24] = Saloon Doors Seed + Mutated Seed
4468|1041|4455

// Zombie Sign [R43] = Ruined Sign Seed + Mutated Seed
4470|2949|4455

// Skull Launcher [R97] = Tommygun Seed + Mutated Seed
4474|473|4455

// Crazy Zombie Hair [R96] = Lazy Cobra Seed + Mutated Seed
4480|1707|4455

// Infected Block [R20] = Starseed + Mutated Seed
4484|2035|4455

// g-Virus Info Sign [R67] = Telephone Seed + Number Block 0 Seed
4488|3899|2815

// Rusted Chainlink Fence [R30] = Rustic Fence Seed + Mutated Seed
4496|1047|4455

// Cosmic Rain [R80] = Fountain Seed + Starseed
4530|2965|2035

// Star Iron [R74] = Wrought-Iron Fence Seed + Galactic Starseed
4540|861|2037

// Hover Platform [R15] = Rock Platform Seed + Starseed
4546|1325|2035

// Spaceman Pants [R64] = Asteroid Seed + Starseed
4548|2493|2035

// Spaceman Suit [R73] = Adventure Item - Golden Idol Seed + Starseed
4550|1699|2035

// Cardboard Egg [R999] = Magic Egg + Igneous Rock Seed
4558|611|3931

// Salt Block [R18] = Texas Limestone Seed + Stalactite Seed
4566|2809|3571

// Pepper Tree [R47] = Palm Tree Seed + Apple Seed
4584|855|677

// Onion [R59] = Foliage Seed + Venus Guytrap Seed
4602|1105|455

// Egg Wallpaper [R999] = Magic Egg + Red Royal Wallpaper Seed
4606|611|2989

// Home Oven [R88] = Air Duct Seed + Pocket Lighter Seed
4618|2797|3063

// Audio Gear [R90] = Military Radio Seed + Mega Rock Speaker Seed
4630|787|1731

// Audio Rack [R87] = Military Radio Seed + Steam Crossover Seed
4632|787|3767

// Sheet Music: Sax Note [R15] = Sheet Music: Blank Seed + Yellow Block Seed
4634|413|175

// Sheet Music: Sharp Sax [R23] = Sheet Music: Sax Note Seed + Death Spikes Seed
4636|4635|163

// Sheet Music: Flat Sax [R16] = Sheet Music: Sax Note Seed + Rock Seed
4638|4635|11

// Sheet Music: Repeat Begin [R31] = Sheet Music: Blank Seed + Race Start Flag Seed
4640|413|429

// Sheet Music: Repeat End [R42] = Sheet Music: Blank Seed + Race End Flag Seed
4642|413|431

// Lemon [R51] = Pastel Yellow Block Seed + Yellow Wallpaper Seed
4666|515|563

// Corn [R56] = Mini Blocks Seed + Beehive Seed
4668|3783|3835

// Locked Adventure Door [R73] = Adventure Item - Key Seed + Barn Door Seed
4698|1697|887

// Adventure Rope Piton [R94] = Climbing Wall Seed + Adventure Item - Rope Seed
4700|3587|1695

// Ancient Block [R21] = Ancient Stone Gate Seed + Mini Blocks Seed
4702|973|3783

// Adventure Brazier [R66] = Campfire Seed + Torch Seed
4704|1049|697

// Adventure Barrier [R52] = Wood Block Seed + Traffic Barricade Seed
4706|101|775

// Adventure Pedestal [R70] = Adventure Item - Golden Idol Seed + Cave Platform Seed
4708|1699|3573

// Adventure Idol Gate [R63] = Dragon Gate Seed + Yellow Block Seed
4710|599|175

// Angry Adventure Gorilla [R76] = Adventure Item - Banana Seed + Stalagmite Seed
4712|1701|3569

// Mystery Door [R85] = Saloon Doors Seed + Roshambo Block Seed
4718|1041|1301

// Adventure Checkpoint [R45] = Happy Joy Plaque Seed + Checkpoint Seed
4720|581|411

// The Adventure Begins [R67] = Race Start Flag Seed + Adventure Checkpoint Seed
4722|429|4721

// Red Brimmed Hat [R107] = Dark Red Wallpaper Seed + Sheet Music: Sharp Sax Seed
4732|2963|4637

// Red Formal Dress [R100] = Dark Red Wallpaper Seed + Sheet Music: Flat Sax Seed
4734|2963|4639

// Adventure Item - Crystal Goblet [R62] = Wall Like An Egyptian Seed + Fishbowl Seed
4738|437|445

// Adventure's End [R78] = Race End Flag Seed + Adventure Checkpoint Seed
4740|431|4721

// Adventure Tomb Gate [R49] = Portcullis Seed + Ruined Sign Seed
4744|61|2949

// Cherry [R23] = Blueberry Seed + Dark Red Block Seed
4766|197|2015

// Jungle Fern [R40] = Palm Tree Seed + Dark Green Block Seed
4782|855|2021

// Statue Block [R36] = Ancient Block Seed + Tangram Block A Seed
4784|4703|627|4790

// Statue Mouth [R78] = Ancient Block Seed + Dragon Gate Seed
4792|4703|599

// Jungle Pillar [R84] = Ancient Block Seed + Pillar Seed
4796|4703|1101

// Overgrown Vines [R42] = Climbing Vine Seed + Dark Green Block Seed
4798|1309|2021

// Hanging Snake [R83] = Overgrown Vines Seed + Venus Guytrap Seed
4800|4799|455

// Dark Green Wallpaper [R54] = Dark Green Block Seed + Blackrock Wall Seed
4942|2021|683

// Dark Blue Wallpaper [R64] = Dark Blue Block Seed + Blackrock Wall Seed
4944|2025|683

// Unicorn Hair [R45] = Rainbow Block Seed + Picket Fence Seed
4954|309|265

// Beanbag [R55] = Couch Seed + Bubble Wrap Seed
4962|1451|329

// Black Espadrille [R44] = Wooden Platform Seed + The Darkness Seed
4964|103|299

// Checkered Espadrille [R15] = Wooden Platform Seed + Checker Wallpaper Seed
4966|103|285

// Sports Bra [R42] = Race Start Flag Seed + Outie Block Seed
4968|429|1113

// Wedding Headdress [R57] = Portcullis Seed + Golden Block Seed
4974|61|261

// Sarong [R98] = Purple Wallpaper Seed + Golden Block Seed
4976|571|261

// Dress with Smock [R64] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Stripey Wallpaper Seed
4978|2715|201

// Waistcoat and Jacket [R84] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Red Royal Wallpaper Seed
4980|2715|2989

// Orange [R15] = Poppy Seed + Bush Seed
4982|189|193

// Newspaper [R58] = Western Banner Seed + White Wallpaper Seed
5016|1043|1157

// Chocolate Swirl Block [R60] = White Chocolate Block Seed + Chocolate Block Seed
5374|5373|2565

// Chocolate Cherry Block [R73] = Dark Chocolate Block Seed + Cherry Seed
5380|2567|4767

// Black Eye Drops [R65] = Eye Cleaning Solution Seed + The Darkness
5464|5467|299

// Red Eye Drops [R36] = Eye Cleaning Solution Seed + Dark Red Block Seed
5458|5467|2015

// Green Eye Drops [R37] = Eye Cleaning Solution Seed + Dark Green Block Seed
5460|5467|2021

// Blue Eye Drops [R47] = Eye Cleaning Solution Seed + Dark Blue Block Seed
5462|5467|2025

// Eye Cleaning Solution [R25] = Waterfall Seed + Aqua Cave Crystal Seed
5466|5035|3585

// Fish Medicine [R72] = Seaweed Seed + Lemon Seed
5532|847|4667

// Command - Move Left [R19] = Olde Timey Radio Seed + Pointy Sign
5672|65|24|5680

// Ice Crust Block [R19] = Glass Block Seed + Water Bucket Seed
5602|548|823

// Command - Basic Shot Left [R24] = Olde Timey Radio Seed + Exclamation Sign Seed
5682|65|1433|5688

// Command - Improved Shot Left [R75] = Military Radio Seed + Boombox Seed
5690|787|63|5696

// Command - Long Shot Left [R104] = Compu Panel Seed + Exclamation Sign Seed
5698|1165|1433|5704

// Sheet Music: Sharp Flute [R26] = Sheet Music: Flute Note Seed + Death Spikes Seed
5728|5727|163

// Sheet Music: Flat Flute [R19] = Sheet Music: Flute Note Seed + Rock Seed
5730|5727|11

// Fortune Cookie [R45] = Paper Dividing Wall Seed + Chinese Arch Seed
5750|5743|5747

// Lucky Token [R50] = Paper Dividing Wall Seed + Coin Door Seed
5752|5743|5749

// Pastel Dress - Blue [R18] = Pastel Blue Flower Block + Magic Egg
5962|1564|611

// Pastel Dress - Pink [R7] = Pastel Pink Flower Block Seed + Magic Egg
5964|1555|611

// Pastel Dress - Purple [R22] = Pastel Purple Flower Block Seed + Magic Egg
5966|1567|611

// Pastel Dress - Orange [R12] = Pastel Orange Flower Block Seed + Magic Egg
5968|1557|611

// Pastel Dress - Yellow [R9] = Pastel Yellow Flower Block Seed + Magic Egg
5970|1559|611

// Pastel Dress - Aqua [R8] = Pastel Aqua Flower Block Seed + Magic Egg
5972|1563|611

// Pastel Dress - Green [R8] = Pastel Green Flower Block Seed + Magic Egg
5974|1561|611

// Pastel Tie [R27] = Ladder Seed + Magic Egg
5976|555|611

// Egg Shell Spikes [R9] = Death Spikes Seed + Magic Egg
5978|163|611

// Hidden Eggs [R21] = Magic Egg + Happy Flower Grass
5982|2514|611

// Magic Bell [R95] = Victrola Seed + Magic Egg
5990|481|611

// Sheet Music: Sharp Spanish Guitar [R26] = Sheet Music: Spanish Guitar + Death Spikes
6032|6031|163

// Sheet Music: Flat Spanish Guitar [R19] = Sheet Music: Spanish Guitar + Rock
6034|6031|11

// Spirit Board [R53] = Puzzle Brick + Cutting Board
6062|1803|3471

// Ghost Trap [R74] = Military Radio Seed + Ghost Jar Seed
6082|787|3721

// Starship Console Panel [R83] = Starship Wall + Science Station
6394|6389|929

// Starship Porthole [R50] = Starship Floor Tile + Porthole
6396|6387|1161

// Starship Deck Ladders [R27] = Starship Floor Tile + Ladder
6400|6387|555

// Star Tools [R87] = Starship Console Panel + Teeny Blocks Seed
6518|6395|3785|6540

// Starship Floor Grill [R51] = Sharship Floor Tile + Steel Girder
6542|6387|623

// Starship Light Wall [R45] = Streetlamp + Starship Wall
6544|993|6389

// Field Grass [R72] = Stadium + Grass
6668|2893|17

// Ref's Jersey [R44] = Checker Wallpaper + Card Block
6674|285|743

// Rhinestone Evening Dress [R65] = Sandstone + Marquee Block
6784|333|1599

// Peplum Top [R27] = Pastel Blue Wallpaper + Flowery Wallpaper
6788|2507|199

// Sheet Music: Sharp Violin [R26] = Sheet Music: Violin Note + Death Spike
6810|6809|163

// Sheet Music: Flat Violin [R19] = Sheet Music: Violin Note + Rock
6812|6809|11
